timestamp,employee,door,floor,room,timestamp_readable
1677055182,168873,1-6,1,6,2023-02-22 07:49:42
1677055185,168853,5-1,5,1,2023-02-22 07:49:45
1677055187,168835,4-10,4,10,2023-02-22 07:49:47
1677055189,168853,5-20,5,20,2023-02-22 07:49:49
1677055195,168824,5-5,5,5,2023-02-22 07:49:55
1677055197,168823,0-0,0,0,2023-02-22 07:49:57
1677055201,168854,4-18,4,18,2023-02-22 07:50:01
1677055206,168853,5-21,5,21,2023-02-22 07:50:06
1677055212,168863,1-9,1,9,2023-02-22 07:50:12
1677055216,168856,2-0,2,0,2023-02-22 07:50:16
1677055217,168802,6-22,6,22,2023-02-22 07:50:17
1677055222,168871,1-25,1,25,2023-02-22 07:50:22
1677055225,168784,5-13,5,13,2023-02-22 07:50:25
1677055227,168839,4-0,4,0,2023-02-22 07:50:27
1677055230,168867,1-0,1,0,2023-02-22 07:50:30
1677055234,168789,3-17,3,17,2023-02-22 07:50:34
1677055239,168808,6-15,6,15,2023-02-22 07:50:39
1677055240,168787,6-21,6,21,2023-02-22 07:50:40
1677055246,168870,6-10,6,10,2023-02-22 07:50:46
1677055252,168873,1-21,1,21,2023-02-22 07:50:52
1677055258,168851,1-20,1,20,2023-02-22 07:50:58
1677055259,168860,1-14,1,14,2023-02-22 07:50:59
1677055261,168868,2-22,2,22,2023-02-22 07:51:01
1677055267,168820,1-0,1,0,2023-02-22 07:51:07
1677055268,168866,3-7,3,7,2023-02-22 07:51:08
1677055270,168889,5-17,5,17,2023-02-22 07:51:10
1677055272,168893,2-24,2,24,2023-02-22 07:51:12
1677055276,168797,1-4,1,4,2023-02-22 07:51:16
1677055280,168820,1-21,1,21,2023-02-22 07:51:20
1677055285,168810,4-0,4,0,2023-02-22 07:51:25
1677055289,168829,6-3,6,3,2023-02-22 07:51:29
1677055293,168802,6-3,6,3,2023-02-22 07:51:33
1677055297,168849,4-24,4,24,2023-02-22 07:51:37
1677055300,168868,2-15,2,15,2023-02-22 07:51:40
1677055302,168894,0-0,0,0,2023-02-22 07:51:42
1677055305,168893,2-21,2,21,2023-02-22 07:51:45
1677055311,168817,2-23,2,23,2023-02-22 07:51:51
1677055315,168872,5-20,5,20,2023-02-22 07:51:55
1677055320,168853,1-0,1,0,2023-02-22 07:52:00
1677055321,168854,4-22,4,22,2023-02-22 07:52:01
1677055322,168782,6-4,6,4,2023-02-22 07:52:02
1677055328,168853,1-19,1,19,2023-02-22 07:52:08
1677055331,168784,5-3,5,3,2023-02-22 07:52:11
1677055332,168787,4-0,4,0,2023-02-22 07:52:12
1677055337,168858,1-0,1,0,2023-02-22 07:52:17
1677055339,168878,6-0,6,0,2023-02-22 07:52:19
1677055340,168874,4-12,4,12,2023-02-22 07:52:20
1677055343,168840,6-9,6,9,2023-02-22 07:52:23
1677055348,168868,2-8,2,8,2023-02-22 07:52:28
1677055354,168832,1-0,1,0,2023-02-22 07:52:34
1677055355,168875,3-10,3,10,2023-02-22 07:52:35
1677055359,168898,5-0,5,0,2023-02-22 07:52:39
1677055363,168778,3-0,3,0,2023-02-22 07:52:43
1677055365,168897,5-8,5,8,2023-02-22 07:52:45
1677055367,168805,6-22,6,22,2023-02-22 07:52:47
1677055372,168892,3-0,3,0,2023-02-22 07:52:52
1677055373,168805,6-13,6,13,2023-02-22 07:52:53
1677055375,168783,3-20,3,20,2023-02-22 07:52:55
1677055380,168785,3-5,3,5,2023-02-22 07:53:00
1677055386,168775,3-19,3,19,2023-02-22 07:53:06
1677055391,168824,5-14,5,14,2023-02-22 07:53:11
1677055397,168868,2-25,2,25,2023-02-22 07:53:17
1677055402,168857,1-20,1,20,2023-02-22 07:53:22
1677055406,168874,4-6,4,6,2023-02-22 07:53:26
1677055411,168850,2-0,2,0,2023-02-22 07:53:31
1677055417,168850,2-8,2,8,2023-02-22 07:53:37
1677055423,168864,1-0,1,0,2023-02-22 07:53:43
1677055426,168787,4-13,4,13,2023-02-22 07:53:46
1677055430,168864,1-15,1,15,2023-02-22 07:53:50
1677055435,168848,1-1,1,1,2023-02-22 07:53:55
1677055443,168855,5-6,5,6,2023-02-22 07:54:03
1677055444,168897,5-14,5,14,2023-02-22 07:54:04
1677055448,168863,1-10,1,10,2023-02-22 07:54:08
1677055451,168857,1-4,1,4,2023-02-22 07:54:11
1677055455,168855,1-0,1,0,2023-02-22 07:54:15
1677055457,168814,6-0,6,0,2023-02-22 07:54:17
1677055459,168882,5-0,5,0,2023-02-22 07:54:19
1677055464,168814,4-0,4,0,2023-02-22 07:54:24
1677055466,168891,0-0,0,0,2023-02-22 07:54:26
1677055472,168893,2-21,2,21,2023-02-22 07:54:32
1677055474,168822,3-0,3,0,2023-02-22 07:54:34
1677055476,168834,4-22,4,22,2023-02-22 07:54:36
1677055480,168866,4-0,4,0,2023-02-22 07:54:40
1677055482,168852,4-0,4,0,2023-02-22 07:54:42
1677055486,168859,4-5,4,5,2023-02-22 07:54:46
1677055491,168881,6-10,6,10,2023-02-22 07:54:51
1677055495,168894,1-0,1,0,2023-02-22 07:54:55
1677055498,168867,1-25,1,25,2023-02-22 07:54:58
1677055502,168838,1-23,1,23,2023-02-22 07:55:02
1677055507,168819,0-0,0,0,2023-02-22 07:55:07
1677055511,168801,5-9,5,9,2023-02-22 07:55:11
1677055515,168774,1-24,1,24,2023-02-22 07:55:15
1677055516,168844,5-0,5,0,2023-02-22 07:55:16
1677055517,168872,5-14,5,14,2023-02-22 07:55:17
1677055522,168838,1-6,1,6,2023-02-22 07:55:22
1677055527,168879,0-0,0,0,2023-02-22 07:55:27
1677055532,168865,5-20,5,20,2023-02-22 07:55:32
1677055537,168802,6-7,6,7,2023-02-22 07:55:37
1677055539,168847,1-7,1,7,2023-02-22 07:55:39
1677055543,168815,2-21,2,21,2023-02-22 07:55:43
1677055549,168853,1-0,1,0,2023-02-22 07:55:49
1677055550,168784,6-0,6,0,2023-02-22 07:55:50
1677055556,168871,1-13,1,13,2023-02-22 07:55:56
1677055561,168832,1-14,1,14,2023-02-22 07:56:01
1677055564,168840,6-19,6,19,2023-02-22 07:56:04
1677055568,168811,0-0,0,0,2023-02-22 07:56:08
1677055572,168791,6-23,6,23,2023-02-22 07:56:12
1677055578,168819,5-0,5,0,2023-02-22 07:56:18
1677055579,168816,5-3,5,3,2023-02-22 07:56:19
1677055584,168870,6-25,6,25,2023-02-22 07:56:24
1677055586,168788,2-8,2,8,2023-02-22 07:56:26
1677055587,168845,1-20,1,20,2023-02-22 07:56:27
1677055592,168832,1-25,1,25,2023-02-22 07:56:32
1677055595,168838,1-6,1,6,2023-02-22 07:56:35
1677055601,168878,6-20,6,20,2023-02-22 07:56:41
1677055605,168817,2-7,2,7,2023-02-22 07:56:45
1677055606,168805,6-2,6,2,2023-02-22 07:56:46
1677055612,168876,2-10,2,10,2023-02-22 07:56:52
1677055614,168847,1-16,1,16,2023-02-22 07:56:54
1677055618,168775,3-6,3,6,2023-02-22 07:56:58
1677055622,168868,2-12,2,12,2023-02-22 07:57:02
1677055623,168815,2-18,2,18,2023-02-22 07:57:03
1677055629,168801,5-11,5,11,2023-02-22 07:57:09
1677055631,168785,3-24,3,24,2023-02-22 07:57:11
1677055634,168796,6-19,6,19,2023-02-22 07:57:14
1677055637,168810,3-0,3,0,2023-02-22 07:57:17
1677055639,168859,4-19,4,19,2023-02-22 07:57:19
1677055641,168839,4-16,4,16,2023-02-22 07:57:21
1677055643,168820,2-0,2,0,2023-02-22 07:57:23
1677055646,168805,6-23,6,23,2023-02-22 07:57:26
1677055647,168870,6-11,6,11,2023-02-22 07:57:27
1677055653,168890,3-24,3,24,2023-02-22 07:57:33
1677055654,168820,2-7,2,7,2023-02-22 07:57:34
1677055659,168880,1-19,1,19,2023-02-22 07:57:39
1677055663,168848,1-11,1,11,2023-02-22 07:57:43
1677055667,168893,2-21,2,21,2023-02-22 07:57:47
1677055675,168826,5-0,5,0,2023-02-22 07:57:55
1677055681,168840,5-0,5,0,2023-02-22 07:58:01
1677055687,168788,4-0,4,0,2023-02-22 07:58:07
1677055688,168882,5-13,5,13,2023-02-22 07:58:08
1677055690,168775,3-13,3,13,2023-02-22 07:58:10
1677055696,168894,1-3,1,3,2023-02-22 07:58:16
1677055700,168866,4-3,4,3,2023-02-22 07:58:20
1677055704,168808,6-17,6,17,2023-02-22 07:58:24
1677055705,168874,4-15,4,15,2023-02-22 07:58:25
1677055709,168799,1-20,1,20,2023-02-22 07:58:29
1677055711,168823,5-0,5,0,2023-02-22 07:58:31
1677055715,168817,2-2,2,2,2023-02-22 07:58:35
1677055718,168826,5-5,5,5,2023-02-22 07:58:38
1677055720,168823,5-9,5,9,2023-02-22 07:58:40
1677055722,168852,4-21,4,21,2023-02-22 07:58:42
1677055728,168779,3-3,3,3,2023-02-22 07:58:48
1677055731,168860,1-20,1,20,2023-02-22 07:58:51
1677055736,168815,2-6,2,6,2023-02-22 07:58:56
1677055741,168806,2-11,2,11,2023-02-22 07:59:01
1677055745,168882,2-0,2,0,2023-02-22 07:59:05
1677055751,168871,1-20,1,20,2023-02-22 07:59:11
1677055756,168805,6-24,6,24,2023-02-22 07:59:16
1677055759,168867,2-0,2,0,2023-02-22 07:59:19
1677055764,168823,5-23,5,23,2023-02-22 07:59:24
1677055768,168801,5-16,5,16,2023-02-22 07:59:28
1677055772,168848,1-22,1,22,2023-02-22 07:59:32
1677055778,168875,3-23,3,23,2023-02-22 07:59:38
1677055780,168897,5-23,5,23,2023-02-22 07:59:40
1677055783,168875,2-0,2,0,2023-02-22 07:59:43
1677055788,168796,6-1,6,1,2023-02-22 07:59:48
1677055789,168816,5-15,5,15,2023-02-22 07:59:49
1677055790,168821,5-0,5,0,2023-02-22 07:59:50
1677055794,168875,2-10,2,10,2023-02-22 07:59:54
1677055795,168851,1-6,1,6,2023-02-22 07:59:55
1677055801,168897,5-15,5,15,2023-02-22 08:00:01
1677055805,168773,0-0,0,0,2023-02-22 08:00:05
1677055808,168798,4-13,4,13,2023-02-22 08:00:08
1677055813,168784,6-23,6,23,2023-02-22 08:00:13
1677055814,168883,6-14,6,14,2023-02-22 08:00:14
1677055816,168874,4-10,4,10,2023-02-22 08:00:16
1677055820,168838,3-0,3,0,2023-02-22 08:00:20
1677055823,168850,2-16,2,16,2023-02-22 08:00:23
1677055827,168847,1-8,1,8,2023-02-22 08:00:27
1677055830,168792,0-0,0,0,2023-02-22 08:00:30
1677055835,168798,4-20,4,20,2023-02-22 08:00:35
1677055836,168778,3-15,3,15,2023-02-22 08:00:36
1677055840,168787,4-2,4,2,2023-02-22 08:00:40
1677055846,168871,1-16,1,16,2023-02-22 08:00:46
1677055848,168849,4-20,4,20,2023-02-22 08:00:48
1677055851,168841,1-15,1,15,2023-02-22 08:00:51
1677055853,168779,3-22,3,22,2023-02-22 08:00:53
1677055856,168814,4-13,4,13,2023-02-22 08:00:56
1677055858,168850,6-0,6,0,2023-02-22 08:00:58
1677055863,168826,5-13,5,13,2023-02-22 08:01:03
1677055868,168874,4-2,4,2,2023-02-22 08:01:08
1677055872,168829,6-4,6,4,2023-02-22 08:01:12
1677055876,168827,6-22,6,22,2023-02-22 08:01:16
1677055878,168819,5-16,5,16,2023-02-22 08:01:18
1677055880,168890,3-11,3,11,2023-02-22 08:01:20
1677055885,168860,1-6,1,6,2023-02-22 08:01:25
1677055891,168826,5-19,5,19,2023-02-22 08:01:31
1677055894,168825,2-15,2,15,2023-02-22 08:01:34
1677055897,168802,6-5,6,5,2023-02-22 08:01:37
1677055901,168898,2-0,2,0,2023-02-22 08:01:41
1677055906,168868,2-9,2,9,2023-02-22 08:01:46
1677055912,168874,4-14,4,14,2023-02-22 08:01:52
1677055914,168872,5-11,5,11,2023-02-22 08:01:54
1677055916,168773,2-0,2,0,2023-02-22 08:01:56
1677055917,168796,6-9,6,9,2023-02-22 08:01:57
1677055919,168873,5-0,5,0,2023-02-22 08:01:59
1677055924,168792,5-0,5,0,2023-02-22 08:02:04
1677055927,168861,1-0,1,0,2023-02-22 08:02:07
1677055928,168837,2-0,2,0,2023-02-22 08:02:08
1677055932,168848,1-2,1,2,2023-02-22 08:02:12
1677055938,168829,6-13,6,13,2023-02-22 08:02:18
1677055943,168818,1-0,1,0,2023-02-22 08:02:23
1677055944,168811,3-0,3,0,2023-02-22 08:02:24
1677055945,168775,0-0,0,0,2023-02-22 08:02:25
1677055950,168867,2-17,2,17,2023-02-22 08:02:30
1677055952,168892,3-13,3,13,2023-02-22 08:02:32
1677055953,168852,4-8,4,8,2023-02-22 08:02:33
1677055959,168890,4-0,4,0,2023-02-22 08:02:39
1677055961,168773,2-15,2,15,2023-02-22 08:02:41
1677055963,168858,1-18,1,18,2023-02-22 08:02:43
1677055966,168880,1-23,1,23,2023-02-22 08:02:46
1677055972,168782,6-16,6,16,2023-02-22 08:02:52
1677055976,168790,6-5,6,5,2023-02-22 08:02:56
1677055980,168836,3-10,3,10,2023-02-22 08:03:00
1677055981,168868,2-17,2,17,2023-02-22 08:03:01
1677055986,168891,5-0,5,0,2023-02-22 08:03:06
1677055989,168851,1-4,1,4,2023-02-22 08:03:09
1677055990,168811,6-0,6,0,2023-02-22 08:03:10
1677055996,168883,6-21,6,21,2023-02-22 08:03:16
1677055997,168814,6-0,6,0,2023-02-22 08:03:17
1677056003,168867,2-5,2,5,2023-02-22 08:03:23
1677056007,168806,6-0,6,0,2023-02-22 08:03:27
1677056009,168846,2-16,2,16,2023-02-22 08:03:29
1677056010,168843,6-2,6,2,2023-02-22 08:03:30
1677056015,168848,1-2,1,2,2023-02-22 08:03:35
1677056021,168838,3-15,3,15,2023-02-22 08:03:41
1677056023,168893,2-11,2,11,2023-02-22 08:03:43
1677056027,168895,4-0,4,0,2023-02-22 08:03:47
1677056033,168861,1-20,1,20,2023-02-22 08:03:53
1677056040,168837,2-20,2,20,2023-02-22 08:04:00
1677056042,168883,6-1,6,1,2023-02-22 08:04:02
1677056047,168829,6-3,6,3,2023-02-22 08:04:07
1677056052,168878,6-12,6,12,2023-02-22 08:04:12
1677056053,168809,1-4,1,4,2023-02-22 08:04:13
1677056056,168891,0-0,0,0,2023-02-22 08:04:16
1677056061,168814,6-0,6,0,2023-02-22 08:04:21
1677056067,168775,5-0,5,0,2023-02-22 08:04:27
1677056070,168792,5-3,5,3,2023-02-22 08:04:30
1677056077,168854,4-21,4,21,2023-02-22 08:04:37
1677056082,168849,4-8,4,8,2023-02-22 08:04:42
1677056085,168789,3-10,3,10,2023-02-22 08:04:45
1677056091,168833,0-0,0,0,2023-02-22 08:04:51
1677056096,168806,6-25,6,25,2023-02-22 08:04:56
1677056100,168875,6-0,6,0,2023-02-22 08:05:00
1677056104,168811,6-18,6,18,2023-02-22 08:05:04
1677056106,168801,5-18,5,18,2023-02-22 08:05:06
1677056111,168852,4-18,4,18,2023-02-22 08:05:11
1677056117,168898,2-25,2,25,2023-02-22 08:05:17
1677056122,168815,2-17,2,17,2023-02-22 08:05:22
1677056128,168805,6-2,6,2,2023-02-22 08:05:28
1677056134,168838,3-21,3,21,2023-02-22 08:05:34
1677056137,168855,1-20,1,20,2023-02-22 08:05:37
1677056139,168813,2-17,2,17,2023-02-22 08:05:39
1677056140,168826,5-5,5,5,2023-02-22 08:05:40
1677056143,168828,2-18,2,18,2023-02-22 08:05:43
1677056156,168800,4-23,4,23,2023-02-22 08:05:56
1677056160,168835,0-0,0,0,2023-02-22 08:06:00
1677056165,168858,1-7,1,7,2023-02-22 08:06:05
1677056168,168791,6-12,6,12,2023-02-22 08:06:08
1677056169,168858,1-4,1,4,2023-02-22 08:06:09
1677056171,168791,6-11,6,11,2023-02-22 08:06:11
1677056176,168819,0-0,0,0,2023-02-22 08:06:16
1677056178,168873,5-14,5,14,2023-02-22 08:06:18
1677056181,168827,6-10,6,10,2023-02-22 08:06:21
1677056187,168891,4-0,4,0,2023-02-22 08:06:27
1677056192,168838,3-1,3,1,2023-02-22 08:06:32
1677056196,168837,2-17,2,17,2023-02-22 08:06:36
1677056198,168857,1-14,1,14,2023-02-22 08:06:38
1677056201,168855,3-0,3,0,2023-02-22 08:06:41
1677056210,168855,0-0,0,0,2023-02-22 08:06:50
1677056215,168781,1-0,1,0,2023-02-22 08:06:55
1677056218,168859,4-25,4,25,2023-02-22 08:06:58
1677056221,168795,3-5,3,5,2023-02-22 08:07:01
1677056226,168841,1-3,1,3,2023-02-22 08:07:06
1677056227,168876,2-6,2,6,2023-02-22 08:07:07
1677056233,168792,5-0,5,0,2023-02-22 08:07:13
1677056239,168818,1-21,1,21,2023-02-22 08:07:19
1677056244,168822,0-0,0,0,2023-02-22 08:07:24
1677056246,168798,4-15,4,15,2023-02-22 08:07:26
1677056248,168849,4-15,4,15,2023-02-22 08:07:28
1677056250,168865,5-13,5,13,2023-02-22 08:07:30
1677056254,168861,1-4,1,4,2023-02-22 08:07:34
1677056256,168811,6-15,6,15,2023-02-22 08:07:36
1677056262,168891,4-15,4,15,2023-02-22 08:07:42
1677056264,168782,2-0,2,0,2023-02-22 08:07:44
1677056266,168818,1-23,1,23,2023-02-22 08:07:46
1677056271,168818,1-5,1,5,2023-02-22 08:07:51
1677056275,168871,1-0,1,0,2023-02-22 08:07:55
1677056281,168893,2-16,2,16,2023-02-22 08:08:01
1677056284,168813,2-2,2,2,2023-02-22 08:08:04
1677056294,168809,1-16,1,16,2023-02-22 08:08:14
1677056300,168812,2-12,2,12,2023-02-22 08:08:20
1677056306,168899,4-0,4,0,2023-02-22 08:08:26
1677056312,168820,2-13,2,13,2023-02-22 08:08:32
1677056315,168825,6-0,6,0,2023-02-22 08:08:35
1677056318,168877,2-0,2,0,2023-02-22 08:08:38
1677056320,168875,6-12,6,12,2023-02-22 08:08:40
1677056321,168833,4-0,4,0,2023-02-22 08:08:41
1677056322,168784,6-23,6,23,2023-02-22 08:08:42
1677056325,168826,0-0,0,0,2023-02-22 08:08:45
1677056327,168827,6-0,6,0,2023-02-22 08:08:47
1677056330,168898,2-4,2,4,2023-02-22 08:08:50
1677056334,168789,3-18,3,18,2023-02-22 08:08:54
1677056338,168895,4-13,4,13,2023-02-22 08:08:58
1677056342,168799,1-4,1,4,2023-02-22 08:09:02
1677056347,168876,2-3,2,3,2023-02-22 08:09:07
1677056353,168883,2-0,2,0,2023-02-22 08:09:13
1677056358,168831,4-2,4,2,2023-02-22 08:09:18
1677056361,168803,6-2,6,2,2023-02-22 08:09:21
1677056362,168791,6-22,6,22,2023-02-22 08:09:22
1677056367,168833,4-2,4,2,2023-02-22 08:09:27
1677056368,168836,3-18,3,18,2023-02-22 08:09:28
1677056373,168774,1-18,1,18,2023-02-22 08:09:33
1677056374,168863,1-13,1,13,2023-02-22 08:09:34
1677056377,168813,2-24,2,24,2023-02-22 08:09:37
1677056378,168826,5-0,5,0,2023-02-22 08:09:38
1677056380,168774,1-0,1,0,2023-02-22 08:09:40
1677056384,168813,2-13,2,13,2023-02-22 08:09:44
1677056395,168800,0-0,0,0,2023-02-22 08:09:55
1677056401,168891,2-0,2,0,2023-02-22 08:10:01
1677056402,168816,5-19,5,19,2023-02-22 08:10:02
1677056403,168787,4-2,4,2,2023-02-22 08:10:03
1677056408,168865,5-7,5,7,2023-02-22 08:10:08
1677056410,168869,0-0,0,0,2023-02-22 08:10:10
1677056414,168787,4-21,4,21,2023-02-22 08:10:14
1677056419,168783,3-5,3,5,2023-02-22 08:10:19
1677056424,168889,6-0,6,0,2023-02-22 08:10:24
1677056425,168818,1-12,1,12,2023-02-22 08:10:25
1677056431,168879,4-0,4,0,2023-02-22 08:10:31
1677056433,168785,3-0,3,0,2023-02-22 08:10:33
1677056437,168864,1-23,1,23,2023-02-22 08:10:37
1677056440,168790,6-21,6,21,2023-02-22 08:10:40
1677056446,168848,1-1,1,1,2023-02-22 08:10:46
1677056452,168812,2-12,2,12,2023-02-22 08:10:52
1677056453,168872,5-19,5,19,2023-02-22 08:10:53
1677056457,168856,2-13,2,13,2023-02-22 08:10:57
1677056459,168777,6-7,6,7,2023-02-22 08:10:59
1677056460,168879,4-24,4,24,2023-02-22 08:11:00
1677056462,168861,1-18,1,18,2023-02-22 08:11:02
1677056468,168871,1-9,1,9,2023-02-22 08:11:08
1677056474,168853,1-6,1,6,2023-02-22 08:11:14
1677056477,168845,1-24,1,24,2023-02-22 08:11:17
1677056478,168829,6-23,6,23,2023-02-22 08:11:18
1677056482,168859,4-2,4,2,2023-02-22 08:11:22
1677056484,168785,6-0,6,0,2023-02-22 08:11:24
1677056489,168797,1-17,1,17,2023-02-22 08:11:29
1677056493,168897,5-2,5,2,2023-02-22 08:11:33
1677056496,168805,3-0,3,0,2023-02-22 08:11:36
1677056501,168820,2-9,2,9,2023-02-22 08:11:41
1677056504,168792,4-0,4,0,2023-02-22 08:11:44
1677056509,168821,5-14,5,14,2023-02-22 08:11:49
1677056514,168848,1-23,1,23,2023-02-22 08:11:54
1677056516,168785,6-21,6,21,2023-02-22 08:11:56
1677056521,168818,1-6,1,6,2023-02-22 08:12:01
1677056522,168782,2-23,2,23,2023-02-22 08:12:02
1677056528,168877,2-15,2,15,2023-02-22 08:12:08
1677056533,168843,6-21,6,21,2023-02-22 08:12:13
1677056534,168868,2-25,2,25,2023-02-22 08:12:14
1677056540,168843,6-13,6,13,2023-02-22 08:12:20
1677056542,168801,4-0,4,0,2023-02-22 08:12:22
1677056546,168872,5-9,5,9,2023-02-22 08:12:26
1677056551,168813,2-4,2,4,2023-02-22 08:12:31
1677056555,168851,1-13,1,13,2023-02-22 08:12:35
1677056561,168880,1-3,1,3,2023-02-22 08:12:41
1677056565,168875,3-0,3,0,2023-02-22 08:12:45
1677056567,168850,6-24,6,24,2023-02-22 08:12:47
1677056573,168882,2-23,2,23,2023-02-22 08:12:53
1677056576,168779,3-4,3,4,2023-02-22 08:12:56
1677056578,168824,5-15,5,15,2023-02-22 08:12:58
1677056583,168782,2-18,2,18,2023-02-22 08:13:03
1677056588,168846,2-17,2,17,2023-02-22 08:13:08
1677056594,168817,5-0,5,0,2023-02-22 08:13:14
1677056597,168789,3-16,3,16,2023-02-22 08:13:17
1677056603,168867,2-12,2,12,2023-02-22 08:13:23
1677056607,168791,6-25,6,25,2023-02-22 08:13:27
1677056609,168891,2-22,2,22,2023-02-22 08:13:29
1677056615,168828,2-10,2,10,2023-02-22 08:13:35
1677056621,168867,2-1,2,1,2023-02-22 08:13:41
1677056624,168856,2-21,2,21,2023-02-22 08:13:44
1677056628,168876,2-25,2,25,2023-02-22 08:13:48
1677056629,168879,6-0,6,0,2023-02-22 08:13:49
1677056632,168794,6-6,6,6,2023-02-22 08:13:52
1677056637,168784,6-6,6,6,2023-02-22 08:13:57
1677056640,168861,1-16,1,16,2023-02-22 08:14:00
1677056641,168838,6-0,6,0,2023-02-22 08:14:01
1677056647,168773,2-23,2,23,2023-02-22 08:14:07
1677056650,168890,4-10,4,10,2023-02-22 08:14:10
1677056655,168842,3-23,3,23,2023-02-22 08:14:15
1677056660,168806,6-3,6,3,2023-02-22 08:14:20
1677056664,168822,4-0,4,0,2023-02-22 08:14:24
1677056666,168845,1-20,1,20,2023-02-22 08:14:26
1677056670,168824,5-21,5,21,2023-02-22 08:14:30
1677056675,168846,0-0,0,0,2023-02-22 08:14:35
1677056678,168863,1-16,1,16,2023-02-22 08:14:38
1677056679,168839,6-0,6,0,2023-02-22 08:14:39
1677056685,168877,2-21,2,21,2023-02-22 08:14:45
1677056688,168859,4-11,4,11,2023-02-22 08:14:48
1677056690,168837,2-9,2,9,2023-02-22 08:14:50
1677056693,168817,5-20,5,20,2023-02-22 08:14:53
1677056697,168827,6-22,6,22,2023-02-22 08:14:57
1677056701,168824,5-19,5,19,2023-02-22 08:15:01
1677056706,168797,1-19,1,19,2023-02-22 08:15:06
1677056709,168837,2-4,2,4,2023-02-22 08:15:09
1677056710,168801,4-15,4,15,2023-02-22 08:15:10
1677056716,168823,5-4,5,4,2023-02-22 08:15:16
1677056721,168880,3-0,3,0,2023-02-22 08:15:21
1677056727,168782,5-0,5,0,2023-02-22 08:15:27
1677056729,168799,1-23,1,23,2023-02-22 08:15:29
1677056731,168889,6-22,6,22,2023-02-22 08:15:31
1677056735,168782,5-19,5,19,2023-02-22 08:15:35
1677056739,168892,1-0,1,0,2023-02-22 08:15:39
1677056744,168862,5-5,5,5,2023-02-22 08:15:44
1677056750,168811,0-0,0,0,2023-02-22 08:15:50
1677056756,168783,3-12,3,12,2023-02-22 08:15:56
1677056758,168820,2-16,2,16,2023-02-22 08:15:58
1677056764,168860,1-15,1,15,2023-02-22 08:16:04
1677056769,168802,0-0,0,0,2023-02-22 08:16:09
1677056771,168814,6-11,6,11,2023-02-22 08:16:11
1677056775,168822,4-16,4,16,2023-02-22 08:16:15
1677056778,168866,6-0,6,0,2023-02-22 08:16:18
1677056782,168802,2-0,2,0,2023-02-22 08:16:22
1677056786,168882,2-22,2,22,2023-02-22 08:16:26
1677056787,168876,2-4,2,4,2023-02-22 08:16:27
1677056790,168893,2-24,2,24,2023-02-22 08:16:30
1677056796,168823,5-10,5,10,2023-02-22 08:16:36
1677056799,168847,1-10,1,10,2023-02-22 08:16:39
1677056804,168893,2-9,2,9,2023-02-22 08:16:44
1677056810,168835,2-0,2,0,2023-02-22 08:16:50
1677056816,168774,1-4,1,4,2023-02-22 08:16:56
1677056817,168806,6-15,6,15,2023-02-22 08:16:57
1677056819,168877,2-9,2,9,2023-02-22 08:16:59
1677056823,168780,3-2,3,2,2023-02-22 08:17:03
1677056827,168794,3-0,3,0,2023-02-22 08:17:07
1677056829,168858,1-2,1,2,2023-02-22 08:17:09
1677056835,168889,6-6,6,6,2023-02-22 08:17:15
1677056841,168796,6-19,6,19,2023-02-22 08:17:21
1677056844,168843,6-25,6,25,2023-02-22 08:17:24
1677056847,168848,1-18,1,18,2023-02-22 08:17:27
1677056850,168889,6-6,6,6,2023-02-22 08:17:30
1677056854,168774,1-9,1,9,2023-02-22 08:17:34
1677056858,168785,6-13,6,13,2023-02-22 08:17:38
1677056863,168789,5-0,5,0,2023-02-22 08:17:43
1677056867,168830,6-15,6,15,2023-02-22 08:17:47
1677056868,168861,1-7,1,7,2023-02-22 08:17:48
1677056872,168856,2-4,2,4,2023-02-22 08:17:52
1677056877,168782,2-0,2,0,2023-02-22 08:17:57
1677056880,168818,6-0,6,0,2023-02-22 08:18:00
1677056883,168883,6-0,6,0,2023-02-22 08:18:03
1677056887,168789,5-11,5,11,2023-02-22 08:18:07
1677056888,168838,6-8,6,8,2023-02-22 08:18:08
1677056891,168799,5-0,5,0,2023-02-22 08:18:11
1677056895,168870,6-23,6,23,2023-02-22 08:18:15
1677056900,168780,3-15,3,15,2023-02-22 08:18:20
1677056911,168794,5-0,5,0,2023-02-22 08:18:31
1677056915,168824,1-0,1,0,2023-02-22 08:18:35
1677056921,168797,1-11,1,11,2023-02-22 08:18:41
1677056927,168875,3-23,3,23,2023-02-22 08:18:47
1677056932,168819,5-0,5,0,2023-02-22 08:18:52
1677056933,168890,4-14,4,14,2023-02-22 08:18:53
1677056939,168826,5-15,5,15,2023-02-22 08:18:59
1677056940,168863,1-22,1,22,2023-02-22 08:19:00
1677056941,168797,1-11,1,11,2023-02-22 08:19:01
1677056945,168834,4-4,4,4,2023-02-22 08:19:05
1677056950,168879,6-13,6,13,2023-02-22 08:19:10
1677056956,168898,2-10,2,10,2023-02-22 08:19:16
1677056957,168826,5-23,5,23,2023-02-22 08:19:17
1677056958,168829,6-18,6,18,2023-02-22 08:19:18
1677056960,168822,4-20,4,20,2023-02-22 08:19:20
1677056964,168867,4-0,4,0,2023-02-22 08:19:24
1677056970,168793,5-0,5,0,2023-02-22 08:19:30
1677056976,168796,6-17,6,17,2023-02-22 08:19:36
